N,tau,A1,M1_fwd,M1_bwd,S1,band_mean,band_std,A2a,M2a_fwd,M2a_bwd,S2a,A2b,M2b_fwd,M2b_bwd,S2b,S2b_input,included
6,1.3500000000000008,0.0019414007695881495,0.02514199034025505,0.0232005895706669,0.9864573589586173,0.0007597837673633751,0.005415931435485009,0.0021026866395810993,0.025303276210263546,0.023200589570682446,1.006415000078584,0.0013559310666924791,0.02455652063735938,0.0232005895706669,0.9767134703747671,0.9247229061611623,True
6,1.4000000000000008,0.0020423895110201207,0.025085929587404205,0.023043540076384084,0.9842577899726277,0.0007811099347777986,0.005644510710437143,0.0021485410787710456,0.025192081155170753,0.023043540076399707,1.00423151820612,0.0011917556390003171,0.0242352957153844,0.023043540076384084,0.9660911959010317,0.9134601134677677,True
6,1.4500000000000008,0.0021445278955027833,0.025026034502557814,0.02288150660705503,0.9819077792370984,0.0008018214024945904,0.005871572446329735,0.0021821809642426845,0.02506368757131339,0.022881506607070706,1.0015045559356088,0.0012959249941815291,0.02417743160123656,0.02288150660705503,0.9660911959010318,0.9010849653080042,True
6,1.5000000000000009,0.002247846268449257,0.024962391243441243,0.022714544974991986,0.9794107071893404,0.0008218773813887988,0.0060970300411881334,0.0022025619335636487,0.024917106908571473,0.022714544975007824,0.9981858975597272,0.001057547153141148,0.023772092128133134,0.022714544974991986,0.9523163024046883,0.8875571671064301,True
6,1.550000000000001,0.0023523722100852254,0.024895087666026945,0.02254271545594172,0.9767700208981571,0.0008412362398597268,0.006320799080285919,0.0022086374109964446,0.02475135286695411,0.022542715455957665,0.9942263790752188,0.0011652823782096235,0.023707997834151343,0.02254271545594172,0.9523163024046883,0.872842900245407,True
6,1.600000000000001,0.002458130438051844,0.024824213259769412,0.022366082821717568,0.9739892315227581,0.0008598554448987292,0.006542796914542866,0.0021993617930242647,0.024565444614757886,0.02236608282173362,0.9895759578640548,0.0008425484520381693,0.023208631273755737,0.022366082821717568,0.9349191062327877,0.8569158452539087,True
6,1.650000000000001,0.002565142712286427,0.024749859081758776,0.02218471636947235,0.9710719117292462,0.0008776914970325414,0.00676294230102971,0.0021736937535276786,0.024358410123016344,0.022184716369488666,0.9841837904026315,0.0009543997626330104,0.02313911613210536,0.02218471636947235,0.9349191062327877,0.839758202394354,True
6,1.700000000000001,0.0026734277421650646,0.02467211768965443,0.021998689947489367,0.9680216930592377,0.0008946998583362267,0.0069811550862734295,0.002130599664253472,0.024129289611759284,0.021998689947505812,0.9779983183963666,0.0005383054767924833,0.02253699542428185,0.021998689947489367,0.9134601134677675,0.8213616886982428,True
6,1.750000000000001,0.002783001095877865,0.024591083073258534,0.02180808197738067,0.9648422632451178,0.0009108348724975304,0.007197355917100484,0.0020690571289367354,0.023877139106334003,0.021808081977397267,0.9709673638693488,0.0006548915570133672,0.022462973534394037,0.02180808197738067,0.9134601134677675,0.8017284878176466,True
6,1.8000000000000012,0.002893875111997124,0.024506850584592343,0.02161297547259522,0.961537363466554,0.0009260496756291241,0.007411465966331547,0.001988058633111637,0.023601034105723548,0.02161297547261191,0.9630382339116929,0.0001382554069661139,0.021751230879561333,0.02161297547259522,0.8875571671064298,0.7808721266710639,True
6,1.8500000000000012,0.0030060588131820692,0.024419516866338673,0.021413458053156604,0.9581107855429035,0.0009402893185974564,0.007623402688851248,0.0018866153164131122,0.023300073369586657,0.021413458053173545,0.9541578360096418,0.000260259158838632,0.021673717211995236,0.021413458053156604,0.8875571671064298,0.7588182509153599,True
6,1.9000000000000012,0.003119557821954961,0.024329179778519245,0.021209621956564284,0.954566369056366,0.00095345013901601,0.007833055319540306,0.0017637608802531235,0.022973382836834637,0.021209621956581513,0.9442728051653566,-0.0003615623023201682,0.020848059654244116,0.021209621956564284,0.8569158452539084,0.7356052699276105,True
6,1.9500000000000013,0.003234374278466512,0.024235938323279298,0.021001564044812786,0.9509079984008739,0.0009654712811099359,0.008040337936592028,0.001618555651349638,0.022620119696179906,0.02100156404483027,0.9333296443675403,-0.00023340447099831282,0.020768159573814473,0.021001564044812786,0.8569158452539085,0.7112848413937184,True
6,2.0000000000000013,0.0033505067601563195,0.024139892567657965,0.020789385807501646,0.9471395997519528,0.0009763021758728384,0.008245170925579536,0.0014500908310374969,0.02223947663855664,0.020789385807519142,0.9212748804173446,-0.0009618028831359406,0.019827582924365705,0.020789385807501646,0.8213616886982428,0.6859221659341656,True
6,2.0500000000000016,0.0034679502031997947,0.024041143564229525,0.02057319336102973,0.9432651379530456,0.000985890345499811,0.008447473641882523,0.0012574929719975855,0.021830686333044698,0.020573193361047112,0.9080552376687382,-0.0008267190848772754,0.019746474276152455,0.02057319336102973,0.8213616886982428,0.6595960635991971,True
6,2.1000000000000014,0.003586695825619112,0.023939793269509995,0.020353097443890883,0.9392886133141577,0.000994287546090559,0.008647338481939547,0.0010399287386315195,0.021393026182539767,0.020353097443908248,0.8936178329403612,-0.001659180161462992,0.01869391728242789,0.020353097443890883,0.7808721266710639,0.6323988066621498,True
6,2.1500000000000012,0.0037067310519201396,0.023835944460030605,0.020129213408110466,0.9352140583189624,0.001001530144717413,0.008844829693845011,0.000796610025676027,0.020925823433803836,0.02012921340812781,0.8779103957425888,-0.001516388766393005,0.01861282464171746,0.020129213408110466,0.7808721266710638,0.6044356870232332,True
6,2.2000000000000015,0.0038280394391049626,0.023729700645992426,0.019901661206887463,0.9310455342370011,0.0010075576613727663,0.00903985220063649,0.0005267995331603471,0.020428460740064845,0.019901661206904498,0.8608815191065164,-0.0024459683578908105,0.017455692848996653,0.019901661206887463,0.7356052699276105,0.5758243017542617,True
6,2.2500000000000018,0.003950600603892247,0.023621165982425685,0.019670565378533438,0.9267871276379783,0.001012306552023689,0.009232307406728014,0.00022981692655700547,0.019900382305107156,0.01967056537855015,0.8424809478038968,-0.002294711200026299,0.01737585417850714,0.019670565378533438,0.7356052699276105,0.5466935468580492,True
6,2.3000000000000016,0.004074390150965605,0.02351044517779133,0.019436055026825726,0.9224429468057034,0.0010157097761527864,0.009422092178952297,-9.495424777306374e-05,0.019341100779068986,0.01943605502684205,0.8226599127667377,-0.0033097195483986347,0.01612633547842709,0.019436055026825726,0.6859221659341657,0.5171823171073291,True
6,2.3500000000000014,0.004199379602053934,0.023397643399974993,0.01919826379792106,0.9180171180497206,0.0010176962697586982,0.009609097631292496,-0.00044805866486337734,0.018750205133073714,0.01919826379793709,0.8013715233002378,-0.003149301559254976,0.016048962238666083,0.01919826379792106,0.6859221659341657,0.4874379187140625,True
6,2.4000000000000017,0.004325536325633428,0.02328286617963776,0.01895732985400433,0.9135137819132335,0.0010181903041844795,0.009793207671447975,-0.0008299600334934834,0.01812736982052678,0.018957329854020263,0.778571232625141,-0.004233273066326884,0.014724056787677447,0.01895732985400433,0.6323988066621499,0.4576142113266041,True
6,2.450000000000002,0.004452823467028088,0.023166219310904266,0.018713395843876178,0.9089370892765571,0.0010171107113376501,0.00997429726966462,-0.001241030193296487,0.017472365650595324,0.01871339584389181,0.7542173980184647,-0.004063106396786668,0.01465028944708951,0.018713395843876178,0.6323988066621499,0.42786950614308805,True
6,2.5000000000000018,0.004581199878670745,0.023047808749384006,0.01846660887071326,0.9042911973559378,0.0010143699601958755,0.010152230421862264,-0.0016815358951028196,0.01678507297562559,0.01846660887072841,0.7282719653804052,-0.005195120490633445,0.013271488380079816,0.01846660887071326,0.575824301754262,0.3983642573706868,True
6,2.5500000000000016,0.004710620050273947,0.0229277405075386,0.018217120457264653,0.8995802655982406,0.0010098730815143642,0.010326857807613866,-0.002151622392234022,0.016065498065045092,0.018217120457279114,0.7007013211686858,-0.00501477028870833,0.013202350168556323,0.018217120457264653,0.575824301754262,0.36925859439114944,True
6,2.600000000000002,0.004841034038649997,0.02280612054742641,0.01796508650877641,0.8948084514727361,0.001003516462936553,0.010498014200669575,-0.0026512925438697734,0.015313793964920509,0.017965086508790282,0.6714773752543642,-0.0061701642398293444,0.011794922268947067,0.01796508650877641,0.5171823171073294,0.34070975130234665,True
6,2.650000000000002,0.004972387396906537,0.02268305467087217,0.017710667273965634,0.8899799061618565,0.0009951849572877277,0.010665513325828678,-0.0031803794422327197,0.01453028783174614,0.01771066727397886,0.6405789715088425,-0.005979392500211733,0.011731274773753901,0.017710667273965634,0.5171823171073294,0.31286945845627007,True
6,2.700000000000002,0.0051046211027384394,0.02255864840713034,0.0174540273043919,0.885098770153615,0.0009829400570036727,0.010826424844723183,-0.003738509431544546,0.013715517872859987,0.017454027304404533,0.607993778054752,-0.0071308692049687865,0.010323158099423115,0.0174540273043919,0.4576142113266045,0.2858813666720596,True
6,2.7500000000000018,0.005237671485529314,0.02243300689812827,0.017195335412598958,0.8801691687390718,0.0009618135123322244,0.010973476317385928,-0.004325050434441322,0.012870284978169813,0.017195335412611135,0.5737209031591598,-0.006929672653227709,0.010265662759371248,0.017195335412598958,0.4576142113266045,0.2598785784716662,True
6,2.800000000000002,0.00537147015197352,0.022306234781395342,0.01693476462942182,0.8751952074190035,0.0009380850083090681,0.0111162309265139,-0.004939037064501203,0.011995727564931967,0.01693476462943317,0.537774648321064,-0.008048757975995071,0.00888600665342675,0.01693476462942182,0.39836425737068726,0.23498136154363355,True
6,2.8500000000000023,0.005505943909932712,0.022178436070804823,0.01667249216087211,0.8701809672247579,0.0009010971477358713,0.011234357731072652,-0.005579057741243903,0.011093434419638582,0.016672492160882485,0.5001901118826733,-0.007837395945882685,0.008835096214989426,0.01667249216087211,0.39836425737068726,0.2112951173769141,True
6,2.900000000000002,0.005641014690244063,0.022049714035273206,0.016408699345029143,0.8651304999589667,0.000854332406173741,0.01133492394100193,-0.006243077170513547,0.010165622174524987,0.016408699345038535,0.4610319280450945,-0.008896146759783336,0.007512552585245807,0.016408699345029143,0.34070975130234715,0.1889086724577068,True
6,2.950000000000002,0.005776599466215299,0.021920171075583816,0.016143571609368516,0.8600478233626642,0.0008049555880604523,0.011431800712857404,-0.006928144149288405,0.009215427460088625,0.01614357160937703,0.4204085555862015,-0.008675155573701451,0.007468416035667065,0.016143571609368516,0.34070975130234715,0.16789295059896983,True
6,3.000000000000002,0.005912610170557515,0.02178990859951945,0.015877298428961937,0.85493691621606,0.0007531271810593867,0.01152537172889909,-0.007629886269700301,0.008247412159268904,0.015877298428969205,0.3784968680158112,-0.00964796957887204,0.006229328850089896,0.015877298428961937,0.2858813666720601,0.1483000730796547,True
6,3.0500000000000025,0.006048953609541783,0.021659026895509366,0.015610073285967583,0.8498017133810214,0.0006989966789747856,0.011615985173120865,-0.007435097822824499,0.008174975463149223,0.015610073285973722,0.3774396468774027,-0.00941816107629246,0.006191912209675124,0.015610073285967583,0.2858813666720601,0.13016291871503904,True
6,3.1000000000000023,0.006185531374205579,0.02152762500501449,0.015342093630808911,0.8446461007940494,0.0006427024780986697,0.01170395469331759,-0.005972957053443069,0.009369136577370792,0.01534209363081386,0.4352145940478066,-0.010283502996329826,0.0050585906344790856,0.015342093630808911,0.234981361543634,0.11349515936043218,True
6,3.150000000000002,0.006322239748494286,0.02139580059389383,0.015073560845399544,0.8394739104192821,0.0005843726902855315,0.01178956213314341,-0.004497857222083082,0.010575703623320292,0.015073560845403374,0.49428875432399116,-0.01004594649053028,0.005027614354869265,0.015073560845399544,0.234981361543634,0.09829176843756414,True
6,3.2000000000000024,0.006458969614297278,0.021263649823012508,0.01480468020871523,0.8342889151717415,0.0005241264090291438,0.011873060984209071,-0.003019411793337416,0.011785268415380792,0.014804680208718208,0.5542448504125679,-0.010787792349044374,0.004016887859670856,0.01480468020871523,0.1889086724577073,0.08452998176632015,True
6,3.2500000000000027,0.0065956063534348824,0.0211312672183693,0.014535660864934418,0.8290948238217296,0.0004620751333461462,0.011954679918299058,-0.0015455379594674877,0.012990122905468998,0.014535660864936486,0.6147346853943881,-0.010543781227363203,0.003991879637571214,0.014535660864934418,0.18890867245770732,0.0721706722616175,True
6,3.3000000000000025,0.006732029746775836,0.020998745541037957,0.01426671579426212,0.8238952758919169,0.0003983241803035095,0.012034626054834465,-8.322268585710287e-05,0.014183493108406303,0.014266715794263406,0.6754447821984142,-0.011152600295945107,0.0031141154983170124,0.01426671579426212,0.14830007307965518,0.061160083906554585,True
6,3.3500000000000023,0.006868113870816435,0.020866175657231215,0.01399806178641478,0.8186938365592454,0.0003329740011549162,0.012113087808788696,0.0013610663679397613,0.015359128154354959,0.013998061786415198,0.7360777751831215,-0.010903606411554469,0.003094455374860311,0.01399806178641478,0.14830007307965518,0.051431856771352126,True
6,3.4000000000000026,0.0070037269922438635,0.020733646408811687,0.013729919416567824,0.8134939915743646,0.00026612136752090094,0.012190237275937547,0.0027811566709195525,0.01651107608748668,0.013729919416567128,0.7963421272810731,-0.011376750913276881,0.0023531685032909433,0.013729919416567824,0.11349515936043258,0.04290926451744696,True
6,3.450000000000003,0.007138731461236468,0.02060124448458442,0.013462513023347951,0.8082991422117367,0.00019786042302813315,0.01226623217175154,0.004171051016208821,0.017633564039554878,0.013462513023346057,0.8559465450133263,-0.01112437149754681,0.0023381415258011415,0.013462513023347951,0.11349515936043258,0.03550757941842802,True
6,3.5000000000000027,0.00727298360453984,0.02046905429271975,0.013196070688179911,0.8031126002640904,0.0001282836105415745,0.012341217367587141,0.005524869888983128,0.018720940577160235,0.013196070688177106,0.9145972407635232,-0.011465821902042485,0.0017302487861374255,0.013196070688179911,0.08452998176632052,0.029136477809610116,True
6,3.5500000000000025,0.007406333619696162,0.02033715783466278,0.01293082421496662,0.7979375830952008,5.748249138882276e-05,0.012415326076854718,0.006836833433634705,0.019767657648597694,0.012930824214962989,0.9719970612071256,-0.011211724634023793,0.0017190995809428275,0.01293082421496662,0.08452998176632052,0.023702401131195885,True
6,3.6000000000000028,0.00753862547221564,0.02020563458089445,0.01266700910867881,0.7927772087653205,-1.445152544278762e-05,0.012488680743201483,0.008101270422439527,0.020768279531113938,0.012667009108674411,1.0278459430693407,-0.01143123080232612,0.0012357783063526911,0.01266700910867881,0.06116008390655486,0.01911079414957842,True
6,3.650000000000003,0.007669696797966499,0.020074561348916498,0.012404864550949999,0.7876344912438631,-8.742652695254566e-05,0.01256139367757626,0.009312646844333645,0.021717511395278315,0.01240486455094467,1.081842388374304,-0.011177102694462983,0.0012277618564870162,0.012404864550949999,0.06116008390655487,0.015268152041630824,True
6,3.700000000000003,0.00779937881363379,0.019944012183835128,0.012144633370201338,0.7825123357240502,-0.0001613494972717212,0.01263356748420922,0.01046560948748297,0.02261024285767818,0.012144633370195211,1.1336857724146432,-0.011288850475865968,0.0008557828943353714,0.012144633370201338,0.042909264517447206,0.01208382107987251,True
6,3.7500000000000027,0.007927496238772971,0.0198140582419227,0.011886562003149729,0.7774135340544011,-0.00023612576311518035,0.01270529530853825,0.011555041310137936,0.02344160331328083,0.011886562003142894,1.1830793584568633,-0.011036355336882962,0.0008502066662667661,0.011886562003149729,0.042909264517447206,0.009471512750478356,True
6,3.800000000000003,0.008053867233766226,0.01968476767753588,0.011630900443769654,0.7723407603019155,-0.0003116584724429269,0.012776660933654585,0.012576126058421486,0.024207026502183534,0.011630900443762048,1.2297339190753276,-0.011057355647145797,0.0005735447966238581,0.011630900443769654,0.02913647780961029,0.0073505072502319715,True
6,3.850000000000003,0.008178303358890728,0.019556205533768346,0.011377902174877618,0.7672965664617832,-0.00038784809712616035,0.012847738746208624,0.013524419808151208,0.024902321983020264,0.011377902174869056,1.273371868587728,-0.010808103226302799,0.0005697989485748194,0.011377902174877618,0.029136477809610293,0.00564653839601396,True
6,3.900000000000003,0.008300609560732726,0.019428433637211473,0.011127824076478747,0.7622833783282718,-0.000464591952060372,0.012918593587992692,0.014395927058434965,0.0255237511349043,0.011127824076469336,1.3137318021365554,-0.01075653128058925,0.00037129279588949635,0.011127824076478747,0.019110794149578562,0.0042923670530642995,True
6,3.950000000000003,0.00842058419333644,0.019301510497192316,0.010880926303855875,0.7573034915412831,-0.0005417837246169966,0.01298928050560711,0.015187178798255955,0.026068105102101762,0.010880926303845807,1.3505733194245986,-0.010512059109968103,0.0003688671938877721,0.010880926303855875,0.019110794149578562,0.0032280633929832737,True
6,4.0000000000000036,0.008538019082755163,0.01917549120984941,0.010637472127094249,0.7523590678227244,-0.0006193130096486017,0.013059844407731495,0.01589530968042266,0.026532781807506303,0.010637472127083646,1.3836819884894447,-0.010405758922195758,0.00023171320489849022,0.010637472127094249,0.012083821079872608,0.002401028972683088,True
8,0.5,0.0004568802825829499,0.04680607870482357,0.04634919842224062,1.0,0.000600572495997467,0.0016939574917022597,0.0003825291662031688,0.046731727588443336,0.04634919842224017,0.9984115072563733,0.00045511576824742994,0.04680431419048805,0.04634919842224062,0.9999623015987593,0.9985284622186918,True
8,0.55,0.0005825828842396935,0.04673573344734284,0.046153150563103144,0.9984970914157464,0.0006910756101850481,0.001909204268792627,0.0004535163331151129,0.04660666689621783,0.046153150563102714,0.9972383754013312,0.0005808210218079188,0.04673397158491106,0.046153150563103144,0.9999623015987593,0.9978462574183826,True
8,0.6000000000000001,0.0006968952603128298,0.04664442223464255,0.045947526974329723,0.9965462505158682,0.0007782306814663082,0.002116225708401958,0.0005017566671071533,0.04644928364143649,0.045947526974329335,0.9958164645662363,0.0006879939399720633,0.04663552091430179,0.045947526974329723,0.9998091664573314,0.9969510295208277,True
8,0.6500000000000001,0.0008112498455393399,0.04652738160267353,0.04571613175713419,0.9940457070991227,0.0008658006672648582,0.002318421507426489,0.0005329379299219977,0.04624906968705595,0.04571613175713395,0.9940183198359569,0.0008023708604770058,0.046518502617611195,0.04571613175713419,0.9998091664573313,0.9958028782116083,True
8,0.7000000000000002,0.0009256528360289465,0.04638498487973209,0.04545933204370314,0.9910034372298724,0.0009267084574232062,0.0024269659117128984,0.0005456849347952666,0.046005016978498514,0.04545933204370325,0.9918083857908165,0.0008976825088038015,0.046357014552506945,0.04545933204370314,0.9993969960904877,0.99435874898176,True
8,0.7500000000000002,0.001040110098797023,0.046217658105884504,0.04517754800708748,0.9874285431460759,0.0009893730226952138,0.0025466829114048914,0.0005387579052956726,0.045716305912383556,0.045177548007087884,0.989152366994616,0.0010122406702706768,0.04618978867735816,0.04517754800708748,0.9993969960904878,0.9925725740464971,True
8,0.8000000000000003,0.0011546271248333642,0.046025878675007334,0.04487125155017397,0.9833312242468235,0.0010534293914860472,0.002676415592316399,0.000511073629412731,0.045382325179587485,0.044871251550174754,0.986017572853654,0.001086898305445179,0.04595814985561915,0.04487125155017397,0.9985284622186917,0.990395448548004,True
8,0.8500000000000003,0.001269208981573268,0.045810173817759314,0.044540964836186046,0.9787227446814163,0.001118372835100903,0.002814859688604765,0.00046172621675561604,0.0450026910529428,0.044540964836187184,0.982373287470403,0.001201797580032131,0.04574276241621818,0.044540964836186046,0.9985284622186916,0.9877758469797736,True
8,0.9000000000000004,0.0013838602644647147,0.04557111893147758,0.04418725866701287,0.9736153976680231,0.0011841720766578264,0.002961186653346939,0.0003900071269595587,0.04457726579397405,0.04418725866701449,0.9781911622798218,0.0012449152681397804,0.04543217393515265,0.04418725866701287,0.9969510295208275,0.9846598848069902,True
8,0.9500000000000004,0.0014985850472373705,0.0453093357636111,0.04381075071637373,0.9680224666831955,0.0012507775047544435,0.003114635322251738,0.00029542411084061,0.0441061748272165,0.04381075071637589,0.9734456284534438,0.0013604382200632023,0.04517118893643693,0.04381075071637373,0.9969510295208275,0.9809916301750992,True
8,1.0000000000000004,0.0016133868303799676,0.04502549045590379,0.04341210362552382,0.9619581836763377,0.0013183987520598676,0.003272684974226589,0.00017771868251689055,0.0435898223080435,0.04341210362552661,0.9681143251672889,0.0013593867364988382,0.04477149036202266,0.04341210362552382,0.9943587489817598,0.9767134703747672,True
8,1.0500000000000005,0.0017282684872231974,0.044720291457117645,0.04299202296989445,0.9554376844755642,0.001388776306231553,0.0034310943594774604,3.688172161415981e-05,0.04302890469151218,0.04299202296989802,0.9621785388579738,0.0014759900975047369,0.044468013067399184,0.04299202296989445,0.9943587489817599,0.9717665373427244,True
8,1.1000000000000005,0.0018432322068951679,0.0443944873126307,0.042551255105735535,0.9484769615630215,0.0014592513399491987,0.0035941754224930412,-0.00012683320916236085,0.04242442189657762,0.04255125510573998,0.9556236475448028,0.0014168430693160192,0.043968098175051554,0.042551255105735535,0.9903954485480039,0.9660911959010319,True
8,1.1500000000000006,0.001958279433280634,0.04404886433976942,0.04209058490648879,0.941092814408954,0.001529774112173396,0.003761511365627935,-0.00031289925329987256,0.04177768565319436,0.042090584906494234,0.9484395631847304,0.0015352098493273264,0.043625794755816114,0.04209058490648879,0.990395448548004,0.9596275976493304,True
8,1.2000000000000006,0.002073410798954005,0.04368424419821979,0.04161083339926579,0.9333027975641536,0.001600288210859788,0.00393273589865829,-0.000520508778833792,0.04109032462043854,0.04161083339927233,0.9406211638683459,0.0014032894608337343,0.04301412286009952,0.04161083339926579,0.98465988480699,0.9523163024046885,True
8,1.2500000000000007,0.002188626052885889,0.043301481365320506,0.04111285531243462,0.9251251667202385,0.001670730277809546,0.004107521960415225,-0.0007485694395013842,0.040364285872940865,0.04111285531244225,0.9321687064791276,0.0015243763407138955,0.04263723165314851,0.04111285531243462,0.98465988480699,0.9440989678141031,True
8,1.3000000000000007,0.0023039239805318773,0.04290146052645893,0.04059753654592705,0.9165788229561248,0.0017410296923322868,0.004285571511627714,-0.0009957041742511621,0.03960183237168471,0.04059753654593587,0.9230882092524748,0.0013048978490167243,0.041902434394943774,0.04059753654592705,0.976713470374767,0.934919106232788,True
8,1.3500000000000008,0.002419302314701645,0.04248509389117169,0.04006579157647004,0.9076832553971973,0.0018111082125140557,0.004466606368250473,-0.0012602555119043332,0.0388055360645757,0.040065791576480034,0.9133917925185381,0.001429971917174068,0.04149576349364411,0.04006579157647004,0.976713470374767,0.9247229061611623,True
8,1.4000000000000008,0.0025347576353810172,0.042053318445891615,0.0395185608105106,0.8984584825209432,0.0018808795712999633,0.00465035999323248,-0.0015402945075165958,0.037978266303005125,0.03951856081052172,0.9030979648341021,0.0011087798984877467,0.040627340708998344,0.0395185608105106,0.9660911959010317,0.9134601134677677,True
8,1.4500000000000008,0.002650285256430726,0.04160709315457541,0.03895680789814469,0.8889249923490733,0.0019502490245233972,0.004836570147509126,-0.0018336345845686441,0.037123173313588345,0.03895680789815699,0.892231840750596,0.0012394384855246993,0.040196246383669386,0.03895680789814469,0.9660911959010317,0.9010849653080042,True
8,1.5000000000000009,0.002765879096821598,0.04114739611869359,0.038381517021871994,0.8791036817714272,0.0020191128494179847,0.005024972303858491,-0.002137850492044069,0.0362436665298414,0.03838151702188547,0.8808252756819188,0.0008038191034633116,0.039185336125335306,0.038381517021871994,0.9523163024046883,0.8875571671064301,True
8,1.550000000000001,0.002881531533779444,0.040675221708257533,0.03779369017447809,0.8690157952510936,0.002082682914053831,0.00521822681945946,-0.002450302507532136,0.035343387666960664,0.0377936901744928,0.868916902788155,0.0009419865622206369,0.038735676736698726,0.03779369017447809,0.9523163024046883,0.872842900245407,True
8,1.600000000000001,0.0029972332349122582,0.04019157767569571,0.03719434444078345,0.8586828631631086,0.002144892490983448,0.005413590276338741,-0.0027681659268355835,0.03442617851396363,0.037194344440799214,0.8565520565464521,0.0003815294378636466,0.037575873878647095,0.03719434444078345,0.9349191062327877,0.8569158452539087,True
8,1.650000000000001,0.0031129729660746355,0.03969748226447109,0.036584509298396455,0.8481266400207991,0.0022089675633694757,0.005608521123975971,-0.0030884657776715646,0.033496043520741835,0.0365845092984134,0.8437825678108687,0.0005294253399947962,0.03711393463839125,0.036584509298396455,0.9349191062327876,0.839758202394354,True
8,1.700000000000001,0.003228737371392669,0.03919396132434151,0.03596522395294884,0.8373690428440528,0.0022751492106046606,0.005802378179863872,-0.003408116580786262,0.032557107372180635,0.0359652239529669,0.8306664157460644,-0.00016310359436455535,0.03580212035858429,0.03596522395294884,0.9134601134677675,0.8213616886982428,True
8,1.750000000000001,0.003344510721536527,0.03868204544511156,0.03533753472357503,0.8264320899226537,0.002340138796364819,0.0059968976208234475,-0.0037239668574551577,0.031613567866139045,0.0353375347235942,0.8172672231357975,-3.029102118093374e-06,0.03533450562145694,0.03533753472357503,0.9134601134677673,0.8017284878176466,True
8,1.8000000000000012,0.003460274625984597,0.03816276712058981,0.03470249249460521,0.8153378402249486,0.00240375912573353,0.006191703692859518,-0.004032847949535481,0.030669644545090104,0.034702492494625585,0.8036535832995986,-0.0008308550201121187,0.033871637474493094,0.03470249249460521,0.8875571671064298,0.7808721266710639,True
8,1.8500000000000012,0.0035760077046889938,0.03763715795425591,0.034061150249566914,0.8041083336976322,0.0024658204806644267,0.00638639016492885,-0.004331626578975869,0.029729523670612514,0.03406115024958838,0.7898982092841784,-0.0006560209577503098,0.033405129291816604,0.034061150249566914,0.8875571671064298,0.7588182509153599,True
8,1.9000000000000012,0.0036916852142343387,0.03710624591784324,0.0334145607036089,0.7927655326960616,0.002526120820225076,0.00658051960869745,-0.0046172604301241635,0.028797300273507284,0.03341456070363145,0.7760768992171088,-0.001617630618720868,0.031796930084888035,0.0334145607036089,0.8569158452539085,0.7356052699276105,True
8,1.9500000000000013,0.0038072786232906247,0.03657105267365547,0.03276377405036485,0.781331264776228,0.002584446382945928,0.006773624145006594,-0.004886855892618527,0.0278769181577698,0.03276377405038833,0.7622673158066181,-0.0014254595366941583,0.03133831451367069,0.03276377405036485,0.8569158452539085,0.7112848413937184,True
8,2.0000000000000013,0.003922755131922986,0.03603259097094931,0.032109835839026324,0.7698271670691353,0.0026405728377590144,0.006965208007219103,-0.005137726957334797,0.026972108881716063,0.03210983583905086,0.7485475830328684,-0.002514046070954342,0.029595789768071982,0.032109835839026324,0.8213616886982428,0.6859221659341656,True
8,2.0500000000000016,0.004038077129146125,0.03549186212613018,0.031453784996984056,0.7582746324458193,0.0026942671448884174,0.007154752285178731,-0.005367454114881452,0.02608633088212811,0.031453784997009564,0.7349947091934228,-0.0023021291860205635,0.029151655810963493,0.031453784996984056,0.8213616886982428,0.6595960635991971,True
8,2.1000000000000014,0.004153201583043338,0.03494985359581663,0.03079665201277329,0.7466947576664843,0.0027452902838671057,0.0073417221666382815,-0.005573941967359046,0.025222710045440713,0.03079665201279976,0.7216828527275942,-0.003505285508565631,0.02729136650420766,0.03079665201277329,0.7808721266710639,0.6323988066621498,True
8,2.1500000000000012,0.004268079357821027,0.03440753665102647,0.030139457293205444,0.7351082936900806,0.002793400971763361,0.007525576858106149,-0.0057554741312673095,0.024383983161965387,0.030139457293232697,0.708681455730948,-0.0032715709750058275,0.026867886318199617,0.030139457293205444,0.7808721266710639,0.6044356870232332,True
8,2.2000000000000015,0.004382654452408593,0.03386586415982881,0.02948320970742022,0.7235355983012264,0.0028214223960328143,0.00766621535563181,-0.005910763884418604,0.023572445823029534,0.029483209707448138,0.6960532798389601,-0.004571301560797554,0.024911908146622665,0.02948320970742022,0.7356052699276105,0.5758243017542617,True
8,2.2500000000000018,0.004496863155662136,0.0333257684847817,0.028828905329119563,0.7119965911894972,0.002843673338409045,0.007797875492890293,-0.006038998894932163,0.02278990643421593,0.028828905329148093,0.6838523902193884,-0.004314294407326665,0.024514610921792898,0.028828905329119563,0.7356052699276105,0.5466935468580492,True
8,2.3000000000000016,0.004610633113972959,0.032788159500346345,0.028177526386373386,0.7005107115919835,0.0028630443589158622,0.007927420918283438,-0.006139878269496711,0.02203764811690583,0.02817752638640254,0.6721221456993657,-0.0056874010049009285,0.022490125381472457,0.028177526386373386,0.6859221659341657,0.5171823171073291,True
8,2.3500000000000014,0.004723882308170977,0.03225392273423344,0.027530040426062465,0.6890968785836259,0.002879537434815871,0.008054881990938402,-0.006213640076666405,0.021316400349425866,0.02753004042609227,0.6608932663809359,-0.005406359884323836,0.02212368054173863,0.027530040426062465,0.6859221659341657,0.4874379187140625,True
